0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,2,0,4,0,0,5.209459747347631,13441272.785625268,129702164.37911394,115300000.0,0.0,0.009025101629348333
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,2,0,0,5,0,0,5.209459747347631,10497241.915375471,121565362.11138855,115300000.0,464.2585023249678,0.0007835449948075201
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.807915597591453,406111274.54255825,6320800.309666242,0.0,6802.585548012441,0.14265614988924105
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.855592117261036,196142912.89391795,25037214.086173728,30700000.0,0.0,0.15130201152662023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.823922612565985,230589581.27154136,24198032.45136138,0.0,4112.262243223065,0.05263310950041157
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,7244.081781905735,0.14476671768781685
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,0.0,0.40212977135504674
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.807915597591453,406111274.54255825,6320800.309666242,0.0,11293.35491369253,0.05944006245385045
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.966323015648084,241090031.20733374,27631367.846842468,0.0,4087.9547986257166,0.06424398278216112
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855592117261036,297532136.7292178,0.0,30700000.0,0.0,0.22011618138656763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.807915597591453,406111274.54255825,6320800.309666242,0.0,0.0,0.3962670830256696
0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,3,0,0,0,3,0,0,3,0,0,6,0,0,3,0,0,4.9694597473476305,0.0,114978716.05561957,388400000.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.807121457943559,258871082.91538477,20299287.62732069,0.0,0.0,0.1848362110429852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.807121457943559,422580740.17406374,0.0,0.0,12026.307645741943,0.060319465703257025
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,5.209459747347631,358726586.6502325,55174779.78262188,30700000.0,0.0,0.294815509612704
0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.089459747347631,39769997.25876296,25037214.086173728,1215000000.0,0.0,0.02854513875785887
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.086639641775646,336360551.5022383,7332080.219521779,30700000.0,0.0,0.2544674582315226
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,5.209459747347631,142808374.981111,85526305.82500187,30700000.0,0.0,0.14739228595144555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.963276971349181,158900091.825183,63213733.85518956,0.0,5499.6895465390335,0.016602943095215848
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,1,0,1,4,0,0,5.209459747347631,15712863.368308403,153500425.33045372,61400000.0,0.0,0.008535334441757723
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,4,0,7,0,0,5.209459747347631,7081568.57011788,137019292.73757425,115300000.0,0.0,0.006593756635431284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,0,0,3,0,0,0,0,0,5.209459747347631,287055664.9734376,90517668.9980307,0.0,5666.797111248499,0.06807330307455374
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,4,0,0,3,0,2,7,0,0,5.209459747347631,3275763.3940977654,182810067.0214328,30700000.0,0.0,0.0014594542695164016
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.189776501153923,281140527.68738544,7332080.219521779,115300000.0,5940.49190708276,0.08093280669003033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.966323015648084,404799688.4660127,7332080.219521779,0.0,0.0,0.3957490680402869
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4.780665474869462,147909565.5145972,24198032.45136138,121200000.0,0.0,0.09351528896305975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,1,3,0,0,5.208802772126095,42543490.21369638,165644200.81386515,0.0,0.0,0.0495468354900291
0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.146568112000054,265790940.65529042,0.0,566000000.0,6068.426310972433,0.06338797322498535
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4.966323015648084,241090031.20733374,27631367.846842468,0.0,0.0,0.17845550772822535
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.902945016589004,315522377.88203895,0.0,61400000.0,5849.999976357929,0.0870864802475946
0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.209459747347631,253231541.98514843,6320800.309666242,906700000.0,5712.817610698313,0.0625986613843023
0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,3,0,0,1,0,0,1,0,0,1,0,0,4.84945974734763,1297521.2532406128,99500001.58626077,1014200000.0,32.409599676644014,0.0001831238892334669
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.993516159534784,161655217.416349,6320800.309666242,151900000.0,2297.1531168101765,0.048563625710242274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,5,0,0,7,0,0,5.209459747347631,5562291.068957657,167719139.46807337,0.0,0.0,0.007762904246583241
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,5.01349528011961,114092223.75523314,30518832.761027623,151900000.0,0.0,0.07144642947436405
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,5,0,0,3,0,0,5.089459747347631,7637350.276385296,109562284.91905522,431100000.0,414.83796805652287,0.0006403962118245244
0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898590101073955,116856773.36612296,0.0,236500000.0,2215.6574876801906,0.039243941719040325
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5.086639641775646,170795815.86413303,32369294.305695508,30700000.0,0.0,0.14198944070614178
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.966323015648084,404799688.4660127,7332080.219521779,0.0,6770.018532270037,0.1424696644945033
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5.189776501153923,115575792.04928014,65064195.39985744,30700000.0,0.0,0.11233533439137017
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5.1698938614162495,382409074.20071346,7332080.219521779,61400000.0,7305.914600226583,0.10678043472905194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5.010651911145175,212808529.56349033,31530112.67088316,0.0,3638.198993587367,0.05033605630709803
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,4,0,0,5.108702724082113,58459551.70168231,106816758.12410669,30700000.0,0.0,0.032282505529707406
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,5,3,0,7,0,0,5.209459747347631,15271040.703220367,144503627.96225545,84600000.0,0.0,0.01141005737909967
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.994047266473855,94542272.37082645,0.0,267200000.0,0.0,0.06340610940762341
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,5.209459747347631,287055664.9734376,80494139.71106954,0.0,0.0,0.18909250854042706
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.856837009992199,174966895.14535835,31358014.39583997,30700000.0,2576.3433027411866,0.051703358572430254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.825411511135501,214120115.64003587,30518832.761027623,0.0,0.0,0.1403403936162106
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.856837009992199,174966895.14535835,31358014.39583997,30700000.0,0.0,0.14362044047897293
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.113765372628533,185870007.39248085,27631367.846842468,84600000.0,0.0,0.14880140141345372
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,5.209459747347631,261013266.93230036,27631367.846842468,115300000.0,5612.781633696139,0.07125628741352956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,1,0,0,5.209459747347631,266762788.38493976,80211993.8687956,0.0,0.0,0.314111422071015
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.898590101073955,116856773.36612296,0.0,236500000.0,0.0,0.10901094921955644
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,5.113765372628533,157588505.74863744,31530112.67088316,84600000.0,0.0,0.11016827231605628
0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,0,0,5.209459747347631,26601219.449448336,95216735.93113098,906700000.0,0.0,0.016966673544616083
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,4.8641087970940164,127077065.84213714,55556046.84720135,30700000.0,0.0,0.07937192125833187
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,3,0,3,0,0,4.875154482205786,115800091.86117093,95697867.28451136,0.0,0.0,0.08004057136595481
0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,3,0,0,1,0,0,0,0,0,3,0,0,5.209459747347631,20649949.9829032,98493513.23280078,432800000.0,858.2360854045171,0.0012108890378698606
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855592117261036,297532136.7292178,0.0,30700000.0,5481.8791989033,0.07924182529916435
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.872128111115475,149762296.1856793,0.0,182600000.0,0.0,0.09306021572239503
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,5.1698938614162495,248234867.23365846,32369294.305695508,61400000.0,0.0,0.20539526000078936
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.902945016589004,214133154.0467391,25037214.086173728,61400000.0,0.0,0.17309271971670434
0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9694597473476305,25849402.98879823,0.0,931300000.0,512.1855460567431,0.006557387480451286
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,3,0,4,0,0,5.040139207474741,6390046.321867974,133244722.8588165,115300000.0,0.0,0.004330955136781249
1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.146568112000054,265790940.65529042,0.0,517400000.0,10074.535867825329,0.026411655510410564
1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.194555544207966,281058818.7768591,6320800.309666242,371400000.0,0.0,0.22461435481955683
