0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5387,223517725.16738248,20299287.62732069,0.0,0.0,0.1649017672696706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,341645878.51549,0.0,0.0,5564.134664767205,0.11574314978340146
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,129490925.08821988,0.0,432800000.0,0.0,0.0855366015701885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,198134235.29996207,22167818.198803753,0.0,3219.1357872434965,0.0469899699225718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,341645878.51549,0.0,0.0,9237.33293955493,0.048226312409750616
1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,3,0,0,0,3,0,0,0,0,0,3,1,0,3,0,0,4.5387,7010984.17309171,93638788.6710167,906700000.0,237.8321468128214,0.0011123255101113457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,341645878.51549,0.0,0.0,0.0,0.3215087493983374
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,4,0,2,4,1,1,7,0,0,4.5387,0.0,219095913.00193605,0.0,0.0,0.0
0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4.2987,15483601.197442936,47842699.56310011,1064500000.0,374.0020197829364,0.0033034772376790214
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,333504352.0484321,6320800.309666242,0.0,0.0,0.31861901740619236
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,156999988.07003513,0.0,151900000.0,2146.301314672727,0.04692363907405558
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,213686507.73878103,0.0,30700000.0,3556.852246418987,0.055804758333899834
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,153614110.81007624,0.0,115300000.0,3201.608005498193,0.04422614312357316
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,213686507.73878103,0.0,30700000.0,0.0,0.15501321759416622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,4,0,0,0,2,0,3,0,0,4.5387,9859181.860572942,170097337.16931877,0.0,0.0,0.003968364233797139
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,195229615.55170915,0.0,92100000.0,0.0,0.11906119789308497
0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4187,38233279.13918853,20299287.62732069,748700000.0,756.1535674300806,0.009758852699566715
0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,105356098.68005249,0.0,213300000.0,0.0,0.060124396709792124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,0,0,5,0,0,2,0,0,4,0,0,4.5387,5259310.605293341,175517945.2724384,0.0,203.0035986181564,0.00033615832997320406
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,138061838.37125722,54862719.29296569,0.0,0.0,0.09836487420068091
0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,4.2987,16040084.40888634,65730903.24040553,552300000.0,0.0,0.00954577008071965
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.5387,143814593.3778466,6320800.309666242,115300000.0,2929.9784192966495,0.04325152926677097
0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,40503803.064855665,0.0,554000000.0,0.0,0.026186770428402263
1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,116242963.2193088,22167818.198803753,371400000.0,0.0,0.07889676465031853
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,195229615.55170915,0.0,92100000.0,3472.633855845332,0.04286203124151059
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,3,0,0,3,0,1,4,0,0,4.5387,0.0,153557312.73135713,30700000.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4.5387,169343133.1683954,47205032.28497748,0.0,0.0,0.1111251463801279
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.4187,191086572.45140666,6320800.309666242,121200000.0,2732.865981398359,0.058756707493417125
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4187,92217317.10204464,6320800.309666242,236500000.0,0.0,0.09650449530839084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1,0,3,0,0,4.5387,32500256.29628203,141407959.46066964,0.0,0.0,0.02887168000610619
0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,116254188.08657968,0.0,182600000.0,0.0,0.06780879985764333
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,153614110.81007624,0.0,115300000.0,0.0,0.12285039756548102
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,0,4.5387,3913243.424359585,113051012.8443946,84600000.0,0.0,0.0029057196204608183
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,195512017.29254076,0.0,121200000.0,2853.316785761995,0.05931092295442445
1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,45283701.751347646,0.0,297900000.0,0.0,0.027961576681106916
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5387,163445328.23867762,20299287.62732069,84600000.0,0.0,0.13273894724098537
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5387,135157218.62300432,0.0,176700000.0,0.0,0.08689837786439977
0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4187,96927591.1413303,0.0,236500000.0,0.0,0.09818062184369142
0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,4.2987,16641385.08910103,40164687.966433346,419100000.0,0.0,0.011680018154598524
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,4.5387,86387664.80323978,99618961.98211673,0.0,0.0,0.04971567924173939
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,121554802.90873528,22167818.198803753,115300000.0,0.0,0.08002322208351217
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,4.5387,16817536.84690221,68726538.75842522,92100000.0,332.5854818195376,0.0042934903109785455
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4.5387,138061838.37125722,22167818.198803753,84600000.0,0.0,0.09836487420068091
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.5387,182712056.00262356,30518832.761027623,0.0,2884.4351591790705,0.04237625567627257
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.5387,85173410.5383585,31358014.39583997,115300000.0,0.0,0.08034818373868663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4.5387,189992708.8329042,28488618.508469995,0.0,0.0,0.1276379622372211
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4187,105371087.12682185,20299287.62732069,151900000.0,0.0,0.06178493399709918
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4.5387,101990083.40940991,54549558.49374136,84600000.0,0.0,0.06903618543720097
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5387,163445328.23867762,20299287.62732069,84600000.0,3271.286289178531,0.04778602100675473
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5387,60260831.24444579,84352203.1173226,30700000.0,1937.8860726719413,0.007068147726998018
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5387,184196866.6666516,7332080.219521779,92100000.0,0.0,0.11747361873387852
1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.4187,45298690.198117025,20299287.62732069,236500000.0,0.0,0.02962211396841397
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,34702060.06682333,27578229.96765524,176700000.0,0.0,0.018569668780985864
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5387,123377516.89738682,20299287.62732069,371400000.0,0.0,0.08846708993804456
0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,26851776.421191104,27578229.96765524,432800000.0,596.5978366876182,0.005614699989948737
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,4.5387,120333228.17315063,51657302.02316066,30700000.0,0.0,0.07928380487533865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,3,0,0,4.5387,79030950.94346868,104597605.14778653,0.0,832.8621728712351,0.014246983042592379
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,3,0,0,3,0,0,4.5387,32154102.291568577,119342534.39625007,61400000.0,866.7238333648363,0.006458706220731268
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,94774456.99552816,27578229.96765524,92100000.0,0.0,0.05073248880967107
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4.5387,76889933.77560705,38804933.73898803,92100000.0,0.0,0.04408918200362561
0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,3,0,0,4.5387,8172221.281131014,85526305.82500187,566000000.0,236.15234148957438,0.0014677472283996398
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,1,2,0,3,0,0,4.5387,19224921.467019714,139393005.52358606,30700000.0,0.0,0.013317069014761849
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,3,0,0,3,0,0,3,0,0,4.5387,18707063.98448,143540566.84761146,0.0,512.2911258105308,0.0035030431191563423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.5387,182712056.00262356,30518832.761027623,0.0,0.0,0.11771182132297936
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,4.5387,122639659.0739187,30518832.761027623,84600000.0,0.0,0.08554900129429416
0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.2987,16641385.08910103,31358014.39583997,808400000.0,330.1287779523275,0.004204806535655468
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.5387,72244338.78752327,45336501.71349442,115300000.0,0.0,0.05143974918579875
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.2987,40651070.047528155,20299287.62732069,357700000.0,0.0,0.02775081242095855
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,3,0,0,0,0,0,2,0,0,4.5387,19058924.371132143,132313863.07627866,30700000.0,794.438095689763,0.0011134472452623044
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4.5387,101990083.40940991,49235246.53753511,84600000.0,2078.0821231067152,0.024853026757392344
0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,1,0,0,4.2987,3449210.5425975886,83948685.3355283,675200000.0,0.0,0.001467864306582516
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,2,0,0,0,0,0,3,0,0,4.5387,31692497.41028907,133056944.89844579,30700000.0,679.8378003872853,0.008873559104045572
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,1,0,3,0,0,4.5387,13793192.311802028,141407959.46066964,30700000.0,0.0,0.005518059211730574
0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.4187,21850678.185057905,25037214.086173728,554000000.0,779.3796491665669,0.002041504655614627
0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.2987,17734263.86613808,8453407.696608048,388400000.0,0.0,0.012295604492396693
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,5,0,0,0,0,0,3,0,0,4.5387,22972167.79549173,139687523.83025098,0.0,921.0819203610611,0.0015493051883314272
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.5387,184196866.6666516,7332080.219521779,92100000.0,3154.4664353097482,0.04229050274419627
0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,4.4187,16729460.96800162,33899030.27732149,297900000.0,0.0,0.011803190064769464
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,0,0,3,0,3,0,0,4.5387,10266218.214736965,145745913.93855652,0.0,0.0,0.005380046832154829
0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4.5387,22009644.833030067,30351526.042379983,822100000.0,0.0,0.013780266719805303
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4.5387,62830192.247159876,27578229.96765524,146000000.0,0.0,0.04260492108971269
