,Minimum Water Level,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths
0,4.675745204457651,15312899.356664011,153020008.916489,115300000.0,594.7382798666575,0.002034039913199871
1,4.5387,38821688.31688171,153020008.916489,115300000.0,1829.3795514331223,0.005119134354031975
2,4.5387,2404067158.3631496,153020008.916489,115300000.0,19778.82880990056,0.19576054124875175
3,4.88662819071366,54060913.808447465,153020008.916489,115300000.0,2512.065665379042,0.008169219756624092
4,5.641936792615137,1211013895.480787,153020008.916489,115300000.0,14635.075455878236,0.14502127717639388
5,5.149940824448702,28884746.075961813,153020008.916489,115300000.0,1183.4878263151331,0.003963345081321436
6,5.394410790570404,1946255830.7227478,153020008.916489,115300000.0,19773.238670138344,0.1955895240273386
7,4.5387,70769488.96707633,153020008.916489,115300000.0,1454.8442117840352,0.00731829548480116
8,4.5387,399462525.96998155,153020008.916489,115300000.0,11403.924598470436,0.0553117828125152
9,4.588847240261121,49732988.47541535,153020008.916489,115300000.0,2416.429928360156,0.01569386083977907
10,5.072903697694237,201223199.81442058,153020008.916489,115300000.0,2391.025336799855,0.02424525529594511
11,4.5387,27623818.050350443,153020008.916489,115300000.0,1185.900221301436,0.003985201528833419
12,4.5387,2366677999.308078,153020008.916489,115300000.0,22494.933228048285,0.2033509065150326
13,4.5387,336059382.376179,153020008.916489,115300000.0,17006.43600175323,0.04983723725357562
14,5.476539636763229,25710623.446565095,153020008.916489,115300000.0,1009.6046182082899,0.007468391888858436
15,4.64236854802032,1670437423.6424694,153020008.916489,115300000.0,21814.36535026744,0.2019506985743052
16,4.5387,2104392336.4944134,153020008.916489,115300000.0,27500.22123437335,0.21704473273227592
17,6.09450132775964,811571972.0828335,153020008.916489,115300000.0,36717.626090740356,0.22614430254247292
18,4.5387,87889658.9796417,153020008.916489,115300000.0,3862.1918547969162,0.02639446287574531
19,4.5387,30024502.93901424,153020008.916489,115300000.0,1660.457104984528,0.005416206323850139
20,4.5387,14540256.42756392,153020008.916489,115300000.0,593.3160581080194,0.0020211544962616982
21,4.5387,37117060.348572366,153020008.916489,115300000.0,270.8948293314179,0.0033292997545816194
22,4.90432601065954,37336572.874699846,153020008.916489,115300000.0,1350.5087533697406,0.007894084345676601
23,4.5387,400871941.3394439,153020008.916489,115300000.0,4046.7236393550033,0.0403749634673798
24,4.5387,92113283.49039975,153020008.916489,115300000.0,3300.7481569282563,0.010352044606542772
25,4.5387,1692684826.84553,153020008.916489,115300000.0,19772.000503097275,0.19547800884210334
26,4.5387,2715899.0366362203,153020008.916489,115300000.0,100.50218294012427,0.00035100252369397187
27,4.5387,109484728.03983262,153020008.916489,115300000.0,1670.7416401259218,0.014781869345421332
28,5.027236741208952,11566202.237011414,153020008.916489,115300000.0,595.2292526225526,0.0020384881566798832
29,4.5387,43590602.296081975,153020008.916489,115300000.0,1495.5757428087916,0.00893690542240623
30,4.5387,60150473.36170043,153020008.916489,115300000.0,1940.7157880928999,0.008830343171755153
31,4.5387,146209700.4134754,153020008.916489,115300000.0,1236.0079030623046,0.012167027813183828
32,5.358765946679893,35720177.2225655,153020008.916489,115300000.0,1498.1609392560226,0.008976434962274678
33,4.5387,43402455.1835036,153020008.916489,115300000.0,515.7869550496014,0.004527993577003115
34,5.443791515650351,637562562.1094167,153020008.916489,115300000.0,6916.291282356326,0.06651176000584426
35,4.5387,127411087.22533631,153020008.916489,115300000.0,5786.1215482312,0.018449082304873424
